datetime,region,latitude,longitude,sst,pressure,rainfall,wind_speed
2015-02-01,Gujarat,22.0,70.0,25.23,1004.5,0.04,3.81
2015-03-01,Gujarat,22.0,70.0,28.68,1003.6,0.33,3.9
2015-04-01,Gujarat,22.0,70.0,33.46,999.5999999999999,0.05,4.84
2015-05-01,Gujarat,22.0,70.0,35.31,997.6999999999999,0.1,6.05
2015-06-01,Gujarat,22.0,70.0,32.33,992.6999999999999,8.56,5.66
2015-07-01,Gujarat,22.0,70.0,29.53,993.6,9.48,7.42
2015-08-01,Gujarat,22.0,70.0,28.79,996.4,0.25,5.29
2015-09-01,Gujarat,22.0,70.0,29.38,998.5,3.06,3.77
2015-10-01,Gujarat,22.0,70.0,30.72,1002.0999999999999,0.0,2.9
2015-11-01,Gujarat,22.0,70.0,27.83,1003.5,0.0,3.34
2015-12-01,Gujarat,22.0,70.0,22.3,1006.4,0.0,3.75
2016-01-01,Gujarat,22.0,70.0,22.65,1006.5,0.0,3.42
2016-02-01,Gujarat,22.0,70.0,24.7,1005.0,0.0,3.75
2016-03-01,Gujarat,22.0,70.0,30.34,1003.0,0.03,3.77
2016-04-01,Gujarat,22.0,70.0,32.57,1000.1999999999999,0.0,4.58
2016-05-01,Gujarat,22.0,70.0,35.4,996.9,0.01,6.16
2016-06-01,Gujarat,22.0,70.0,34.23,994.2,2.18,6.43
2016-07-01,Gujarat,22.0,70.0,30.04,993.3,5.16,5.93
2016-08-01,Gujarat,22.0,70.0,27.9,994.0,6.11,5.43
2016-09-01,Gujarat,22.0,70.0,28.45,998.3,1.44,4.08
2016-10-01,Gujarat,22.0,70.0,27.55,1001.0,1.4,2.8
2016-11-01,Gujarat,22.0,70.0,25.0,1004.2,0.0,2.85
2016-12-01,Gujarat,22.0,70.0,23.96,1005.1999999999999,0.0,3.4
2017-01-01,Gujarat,22.0,70.0,21.93,1006.0,0.0,3.6
2017-02-01,Gujarat,22.0,70.0,25.22,1005.3,0.0,3.82
2017-03-01,Gujarat,22.0,70.0,28.76,1002.0999999999999,0.0,4.13
2017-04-01,Gujarat,22.0,70.0,32.44,999.5999999999999,0.0,5.16
2017-05-01,Gujarat,22.0,70.0,35.3,997.3000000000001,0.09,5.91
2017-06-01,Gujarat,22.0,70.0,33.62,993.3,4.85,5.63
2017-07-01,Gujarat,22.0,70.0,28.18,993.3,11.71,6.48
2017-08-01,Gujarat,22.0,70.0,27.76,994.4,5.67,5.51
2017-09-01,Gujarat,22.0,70.0,27.66,998.1999999999999,1.44,3.24
2017-10-01,Gujarat,22.0,70.0,28.38,1000.1,0.08,2.7
2017-11-01,Gujarat,22.0,70.0,24.66,1003.6,0.0,3.23
2017-12-01,Gujarat,22.0,70.0,22.28,1005.5,0.06,4.06
2018-01-01,Gujarat,22.0,70.0,22.79,1004.2,0.0,3.08
2018-02-01,Gujarat,22.0,70.0,25.95,1004.4,0.0,3.36
2018-03-01,Gujarat,22.0,70.0,29.72,1002.0,0.0,3.85
2018-04-01,Gujarat,22.0,70.0,33.61,999.2,0.01,4.44
2018-05-01,Gujarat,22.0,70.0,35.67,996.5999999999999,0.0,5.78
2018-06-01,Gujarat,22.0,70.0,35.22,992.6999999999999,0.77,7.25
2018-07-01,Gujarat,22.0,70.0,29.32,991.8000000000001,9.45,6.39
2018-08-01,Gujarat,22.0,70.0,27.93,994.0999999999999,3.1,5.88
2018-09-01,Gujarat,22.0,70.0,28.25,999.2,0.68,4.04
2018-10-01,Gujarat,22.0,70.0,30.67,1002.0999999999999,0.02,2.59
2018-11-01,Gujarat,22.0,70.0,27.93,1004.0999999999999,0.0,3.09
2018-12-01,Gujarat,22.0,70.0,21.59,1006.2,0.0,3.84
2019-01-01,Gujarat,22.0,70.0,20.8,1007.4,0.05,3.76
2019-02-01,Gujarat,22.0,70.0,23.45,1005.6999999999999,0.0,4.07
2019-03-01,Gujarat,22.0,70.0,28.46,1003.5,0.0,4.12
2019-04-01,Gujarat,22.0,70.0,33.55,1000.0,0.0,4.67
2019-05-01,Gujarat,22.0,70.0,34.4,998.5,0.0,5.66
2019-06-01,Gujarat,22.0,70.0,33.67,993.3,2.6,6.48
2019-07-01,Gujarat,22.0,70.0,31.85,992.5,5.17,7.11
2019-08-01,Gujarat,22.0,70.0,28.13,993.6,10.27,5.25
2019-09-01,Gujarat,22.0,70.0,27.4,996.4,14.41,3.79
2019-10-01,Gujarat,22.0,70.0,26.07,1001.9,1.02,3.15
2019-11-01,Gujarat,22.0,70.0,23.59,1003.7,0.47,2.77
2019-12-01,Gujarat,22.0,70.0,19.26,1006.1,0.13,4.02
2020-01-01,Gujarat,22.0,70.0,18.55,1006.4,0.01,3.74
2020-02-01,Gujarat,22.0,70.0,24.19,1005.6999999999999,0.0,3.7
2020-03-01,Gujarat,22.0,70.0,27.95,1002.8,0.01,4.15
2020-04-01,Gujarat,22.0,70.0,33.91,1000.9000000000001,0.4,4.26
2020-05-01,Gujarat,22.0,70.0,36.0,997.8,0.0,5.68
2020-06-01,Gujarat,22.0,70.0,32.75,993.5,4.54,4.42
2020-07-01,Gujarat,22.0,70.0,29.17,992.2,16.52,5.02
2020-08-01,Gujarat,22.0,70.0,27.53,991.7,19.63,5.4
2020-09-01,Gujarat,22.0,70.0,27.44,996.5,2.93,2.97
2020-10-01,Gujarat,22.0,70.0,26.52,999.3000000000001,1.2,2.63
2020-11-01,Gujarat,22.0,70.0,21.7,1005.0,0.0,3.38
2020-12-01,Gujarat,22.0,70.0,20.39,1005.1999999999999,0.07,3.46
2021-01-01,Gujarat,22.0,70.0,19.43,1004.5,0.0,3.85
2021-02-01,Gujarat,22.0,70.0,25.04,1004.5,0.0,3.37
2021-03-01,Gujarat,22.0,70.0,30.25,1002.0,0.0,3.63
2021-04-01,Gujarat,22.0,70.0,33.51,1000.0,0.01,3.98
2021-05-01,Gujarat,22.0,70.0,35.2,995.8,0.48,5.84
2021-06-01,Gujarat,22.0,70.0,33.95,994.4,2.83,6.44
2021-07-01,Gujarat,22.0,70.0,29.94,992.6,6.71,6.72
2021-08-01,Gujarat,22.0,70.0,29.23,995.6,1.37,5.06
2021-09-01,Gujarat,22.0,70.0,27.43,994.7,20.2,4.11
2021-10-01,Gujarat,22.0,70.0,25.64,1000.6,0.25,2.65
2021-11-01,Gujarat,22.0,70.0,22.42,1002.3000000000001,0.17,3.37
2021-12-01,Gujarat,22.0,70.0,20.14,1006.4,0.07,3.55
2022-01-01,Gujarat,22.0,70.0,19.76,1005.6999999999999,0.31,3.55
2022-02-01,Gujarat,22.0,70.0,24.08,1003.4000000000001,0.0,3.42
2022-03-01,Gujarat,22.0,70.0,30.18,1001.5,0.0,3.96
2022-04-01,Gujarat,22.0,70.0,33.96,999.0,0.0,4.65
2022-05-01,Gujarat,22.0,70.0,35.18,995.4000000000001,0.0,6.53
2022-06-01,Gujarat,22.0,70.0,34.02,993.8,2.17,5.7
2022-07-01,Gujarat,22.0,70.0,27.69,992.4,16.42,6.18
2022-08-01,Gujarat,22.0,70.0,27.22,992.9000000000001,7.33,4.87
2022-09-01,Gujarat,22.0,70.0,27.14,997.5,4.95,3.42
2022-10-01,Gujarat,22.0,70.0,26.32,1001.7,0.44,2.47
2022-11-01,Gujarat,22.0,70.0,23.64,1004.5,0.0,2.86
2022-12-01,Gujarat,22.0,70.0,22.75,1004.5,0.0,3.65
2023-01-01,Gujarat,22.0,70.0,20.45,1006.5,0.0,3.85
2023-02-01,Gujarat,22.0,70.0,25.26,1005.1999999999999,0.0,3.52
2023-03-01,Gujarat,22.0,70.0,29.53,1002.8,0.33,3.28
2023-04-01,Gujarat,22.0,70.0,32.18,1000.6,0.33,3.98
2023-05-01,Gujarat,22.0,70.0,34.82,999.0999999999999,0.43,5.28
2023-06-01,Gujarat,22.0,70.0,31.48,994.3000000000001,11.63,6.91
2023-07-01,Gujarat,22.0,70.0,28.14,993.6,15.62,5.66
2023-08-01,Gujarat,22.0,70.0,27.63,996.5999999999999,0.17,6.31
2023-09-01,Gujarat,22.0,70.0,28.85,997.0999999999999,2.72,4.08
2023-10-01,Gujarat,22.0,70.0,28.72,1003.0,0.02,2.78
2023-11-01,Gujarat,22.0,70.0,26.76,1004.3000000000001,0.46,3.18
2023-12-01,Gujarat,22.0,70.0,23.14,1005.6999999999999,0.0,3.84
2024-01-01,Gujarat,22.0,70.0,22.24,1006.5999999999999,0.0,3.88
2024-02-01,Gujarat,22.0,70.0,25.44,1006.1,0.0,3.83
2024-03-01,Gujarat,22.0,70.0,28.56,1003.9,0.11,4.01
2024-04-01,Gujarat,22.0,70.0,33.47,999.9,0.07,4.38
2024-05-01,Gujarat,22.0,70.0,36.55,996.5999999999999,0.07,5.57
2024-06-01,Gujarat,22.0,70.0,35.53,993.5,2.81,5.5
2024-07-01,Gujarat,22.0,70.0,29.41,990.4000000000001,22.11,5.75
2024-08-01,Gujarat,22.0,70.0,27.71,994.5999999999999,18.64,5.85
2024-09-01,Gujarat,22.0,70.0,27.49,997.0,3.25,3.52
2024-10-01,Gujarat,22.0,70.0,27.2,1001.0,2.07,2.48
2024-11-01,Gujarat,22.0,70.0,22.65,1004.5,0.0,2.84
2024-12-01,Gujarat,22.0,70.0,18.47,1005.4000000000001,0.0,3.96
2015-01-01,Gujarat,22.0,70.5,20.8,1000.4000000000001,0.13,3.67
2015-02-01,Gujarat,22.0,70.5,25.13,998.1,0.02,3.66
2015-03-01,Gujarat,22.0,70.5,28.65,997.2,0.38,3.75
2015-04-01,Gujarat,22.0,70.5,33.91,993.3,0.06,4.77
2015-05-01,Gujarat,22.0,70.5,36.07,991.4,0.13,5.95
2015-06-01,Gujarat,22.0,70.5,32.05,986.8000000000001,10.43,5.6
2015-07-01,Gujarat,22.0,70.5,29.16,987.6,7.54,7.1
2015-08-01,Gujarat,22.0,70.5,28.6,990.4000000000001,0.33,4.93
2015-09-01,Gujarat,22.0,70.5,29.08,992.4,3.72,3.51
2015-10-01,Gujarat,22.0,70.5,30.33,996.0,0.0,2.51
2015-11-01,Gujarat,22.0,70.5,27.51,997.4,0.0,2.98
2015-12-01,Gujarat,22.0,70.5,22.04,1000.0,0.0,3.54
2016-01-01,Gujarat,22.0,70.5,22.28,1000.1,0.0,3.27
2016-02-01,Gujarat,22.0,70.5,24.65,998.6,0.0,3.61
2016-03-01,Gujarat,22.0,70.5,30.53,996.5999999999999,0.01,3.65
2016-04-01,Gujarat,22.0,70.5,33.18,993.8,0.0,4.51
2016-05-01,Gujarat,22.0,70.5,36.17,990.6,0.01,6.09
2016-06-01,Gujarat,22.0,70.5,34.5,988.1,2.06,6.2
2016-07-01,Gujarat,22.0,70.5,29.64,987.3000000000001,5.8,5.56
2016-08-01,Gujarat,22.0,70.5,27.54,988.0,5.73,5.17
2016-09-01,Gujarat,22.0,70.5,27.44,992.2,2.63,3.78
2016-10-01,Gujarat,22.0,70.5,26.1,995.0,1.97,2.48
2016-11-01,Gujarat,22.0,70.5,23.58,998.1,0.0,2.68
2016-12-01,Gujarat,22.0,70.5,23.21,999.0,0.0,3.28
2017-01-01,Gujarat,22.0,70.5,21.59,999.5999999999999,0.0,3.44
2017-02-01,Gujarat,22.0,70.5,25.12,999.0,0.0,3.66
2017-03-01,Gujarat,22.0,70.5,28.94,995.6999999999999,0.0,3.97
2017-04-01,Gujarat,22.0,70.5,32.97,993.3,0.0,5.08
2017-05-01,Gujarat,22.0,70.5,36.0,991.0,0.15,5.8
2017-06-01,Gujarat,22.0,70.5,32.62,987.3000000000001,5.28,5.1
2017-07-01,Gujarat,22.0,70.5,27.71,987.3000000000001,15.77,6.12
2017-08-01,Gujarat,22.0,70.5,27.28,988.3,5.66,5.12
2017-09-01,Gujarat,22.0,70.5,26.94,992.2,1.73,2.93
2017-10-01,Gujarat,22.0,70.5,26.85,994.0999999999999,0.21,2.55
2017-11-01,Gujarat,22.0,70.5,23.66,997.4,0.0,3.04
2017-12-01,Gujarat,22.0,70.5,21.54,999.3000000000001,0.12,3.81
2018-01-01,Gujarat,22.0,70.5,22.5,997.9000000000001,0.0,2.94
2018-02-01,Gujarat,22.0,70.5,25.96,998.1,0.0,3.2
2018-03-01,Gujarat,22.0,70.5,29.99,995.6,0.0,3.73
2018-04-01,Gujarat,22.0,70.5,34.29,992.8,0.0,4.3
2018-05-01,Gujarat,22.0,70.5,36.46,990.3,0.0,5.65
2018-06-01,Gujarat,22.0,70.5,35.39,986.5999999999999,1.39,7.06
2018-07-01,Gujarat,22.0,70.5,28.72,985.9000000000001,10.25,5.93
2018-08-01,Gujarat,22.0,70.5,27.27,988.1,3.71,5.49
2018-09-01,Gujarat,22.0,70.5,27.53,993.1,0.7,3.74
2018-10-01,Gujarat,22.0,70.5,30.1,996.0,0.06,2.46
2018-11-01,Gujarat,22.0,70.5,27.3,997.9000000000001,0.0,2.83
2018-12-01,Gujarat,22.0,70.5,21.09,999.9,0.0,3.63
2019-01-01,Gujarat,22.0,70.5,20.18,1001.0,0.02,3.63
2019-02-01,Gujarat,22.0,70.5,23.33,999.3000000000001,0.0,4.01
2019-03-01,Gujarat,22.0,70.5,28.57,997.0999999999999,0.0,4.0
2019-04-01,Gujarat,22.0,70.5,34.32,993.7,0.01,4.52
2019-05-01,Gujarat,22.0,70.5,35.09,992.2,0.01,5.61
2019-06-01,Gujarat,22.0,70.5,33.89,987.4,2.91,6.22
2019-07-01,Gujarat,22.0,70.5,31.18,986.5,5.84,6.52
2019-08-01,Gujarat,22.0,70.5,27.45,987.6999999999999,11.83,5.04
2019-09-01,Gujarat,22.0,70.5,26.85,990.4000000000001,12.98,3.63
2019-10-01,Gujarat,22.0,70.5,25.25,995.9000000000001,1.49,3.06
2019-11-01,Gujarat,22.0,70.5,22.63,997.6,0.56,2.64
2019-12-01,Gujarat,22.0,70.5,18.46,999.8000000000001,0.05,3.78
2020-01-01,Gujarat,22.0,70.5,17.69,1000.0,0.01,3.63
2020-02-01,Gujarat,22.0,70.5,23.96,999.3000000000001,0.0,3.57
2020-03-01,Gujarat,22.0,70.5,27.93,996.4,0.01,3.92
2020-04-01,Gujarat,22.0,70.5,34.79,994.5,0.15,4.1
2020-05-01,Gujarat,22.0,70.5,36.85,991.4,0.0,5.59
2020-06-01,Gujarat,22.0,70.5,32.2,987.6,4.74,4.11
2020-07-01,Gujarat,22.0,70.5,29.01,986.4,11.74,4.66
2020-08-01,Gujarat,22.0,70.5,27.14,985.8,19.42,5.2
2020-09-01,Gujarat,22.0,70.5,26.83,990.5,3.13,2.75
2020-10-01,Gujarat,22.0,70.5,25.49,993.1999999999999,1.53,2.48
2020-11-01,Gujarat,22.0,70.5,20.53,998.8,0.0,3.18
2020-12-01,Gujarat,22.0,70.5,19.53,998.9,0.13,3.16
2021-01-01,Gujarat,22.0,70.5,19.58,998.0,0.0,3.58
2021-02-01,Gujarat,22.0,70.5,24.87,998.1999999999999,0.0,3.28
2021-03-01,Gujarat,22.0,70.5,30.4,995.6999999999999,0.0,3.51
2021-04-01,Gujarat,22.0,70.5,34.08,993.7,0.01,3.87
2021-05-01,Gujarat,22.0,70.5,35.23,989.5,1.02,5.76
2021-06-01,Gujarat,22.0,70.5,33.6,988.3,3.7,6.13
2021-07-01,Gujarat,22.0,70.5,29.68,986.5999999999999,6.57,6.28
2021-08-01,Gujarat,22.0,70.5,28.51,989.5999999999999,2.39,4.69
2021-09-01,Gujarat,22.0,70.5,27.04,988.6,17.92,3.81
2021-10-01,Gujarat,22.0,70.5,24.8,994.5,0.22,2.5
2021-11-01,Gujarat,22.0,70.5,21.83,996.2,0.1,3.22
